n1_total,y_CO_1,y_H2O_1,n2_total,T1,T_reactor_in,P_R,T_flash,T4,Q1_MW,Q2_MW,T_reactor_out,X_CO,T3,P3,n3_total,y_CO_3,y_H2_3,y_MeOH_3,y_H2O_3,P4,n4_total,x_CO_4,x_H2_4,x_MeOH_4,x_H2O_4,MeOH_recovery,MeOH_purity_stream4
805.921216,0.417507336,0.0308798501,206.759103,314.212573,484.731708,58.1818369,299.754347,286.153732,1.43893076,-0.00929093526,606.80328,0.110505286,299.754347,58.1818369,877.987531,0.340785865,0.657105657,0.00186367118,0.000244806912,58.1818369,60.3275886,0.00148656275,0.000328192179,0.589221626,0.408963619,0.955993393,0.589221626
1509.89438,0.286393207,0.0341748589,286.594513,295.015006,502.663416,65.245587,308.975398,306.975398,3.04772469,-0.0024408902,614.539408,0.140065604,308.975398,65.245587,1567.37166,0.237172733,0.76005297,0.0023485027,0.000425793953,65.245587,107.981919,0.00109291594,0.000409076947,0.526816728,0.47168128,0.939225377,0.526816728
1482.72045,0.296087039,0.0284802584,376.600581,294.764262,506.868175,75.7261292,320.415784,297.880568,3.21697942,-0.0260484094,622.954337,0.147867464,320.415784,75.7261292,1629.35583,0.229528554,0.766070136,0.00381414573,0.000587164701,75.7261292,100.133335,0.00114535844,0.000456930009,0.586231662,0.412166049,0.904266944,0.586231662
1551.35663,0.255562002,0.0272379215,152.441212,292.670369,535.135449,64.422222,294.390178,292.390178,3.38071493,-0.00188882196,622.845351,0.113670857,294.390178,64.422222,1528.17225,0.229884111,0.768829163,0.00109454226,0.000192182839,64.422222,85.4919239,0.00115159211,0.000435643256,0.507582288,0.490830476,0.962885144,0.507582288
906.821316,0.444517631,0.00907474635,399.750043,306.771656,503.080837,74.5164212,303.760452,290.186739,2.12065296,-0.00880679949,624.60834,0.117927017,303.760452,74.5164212,1158.68584,0.306790449,0.690565873,0.00255295123,9.07269202e-05,74.5164212,52.8132186,0.00166933465,0.000434029837,0.844070574,0.153826062,0.937772237,0.844070574
1491.35434,0.316998775,0.0356212568,23.5359274,293.294937,520.747514,53.5551695,301.659737,299.659737,2.82536864,-0.00199625445,611.362852,0.0877405579,301.659737,53.5551695,1339.90458,0.32178417,0.676182831,0.00161770121,0.000415298033,53.5551695,92.0256733,0.00127582029,0.000308255325,0.427189935,0.571225989,0.947744337,0.427189935
1143.49183,0.428906643,0.0235001736,95.459802,292.068452,476.096501,67.0102912,359.37847,288.164267,1.85514834,-0.0433099316,610.866182,0.10217382,359.37847,67.0102912,1086.59644,0.40517695,0.571869936,0.0189706107,0.0039825029,67.0102912,52.1326409,0.00146041288,0.000263629787,0.565823608,0.43245235,0.588647521,0.565823608
1470.4896,0.425527519,0.0179319807,45.1708617,312.737332,474.598506,50.6152066,335.379188,333.135658,2.00654341,-0.00175431992,597.217152,0.0891968188,335.379188,50.6152066,1339.23965,0.42549199,0.561450845,0.0114189942,0.0016381707,50.6152066,64.7938817,0.00130541103,0.00021170873,0.625378394,0.373104486,0.726002136,0.625378394
1223.06804,0.428445228,0.0177412372,96.3833846,314.858753,501.078121,60.2158664,355.871918,314.633944,2.02051303,-0.0189942093,612.186121,0.0840070494,355.871918,60.2158664,1192.38847,0.402507057,0.575050232,0.018547901,0.00389481009,60.2158664,39.0206006,0.0013253126,0.000240843767,0.561366928,0.437066916,0.497598558,0.561366928
821.763858,0.418459456,0.00643296514,289.435656,317.49458,510.355671,50.967019,343.419161,286.742223,1.79504573,-0.0118526768,608.654123,0.0953037151,343.419161,50.967019,1028.73439,0.302397926,0.677034762,0.0191526774,0.0014146344,50.967019,16.9200168,0.000895886617,0.000249988273,0.772430285,0.22642384,0.398795115,0.772430285
1210.53423,0.376743922,0.0179775332,372.869769,301.099848,498.962887,60.0622234,296.743669,294.743669,2.56747612,-0.00171744078,612.312516,0.118170734,296.743669,60.0622234,1402.62318,0.286657279,0.711357704,0.00184187094,0.000143145612,60.0622234,72.9945972,0.00131734129,0.000371770414,0.702924095,0.295386793,0.952063431,0.702924095
1100.90728,0.415815105,0.0214982616,39.8411148,319.850098,479.161498,79.951291,292.224375,290.224375,1.49130323,-0.00164119522,620.151457,0.105319262,292.224375,79.951291,973.315537,0.420596357,0.578284145,0.00102787636,9.16212351e-05,79.951291,71.0080442,0.00265463722,0.000410776563,0.664881836,0.33205275,0.979249158,0.664881836
1247.17557,0.292377128,0.0211112579,34.0386544,314.622374,532.360274,70.3751942,298.255803,283.521742,2.29161248,-0.0101896028,628.026432,0.101152188,298.255803,70.3751942,1145.92141,0.285942078,0.7124774,0.00138835148,0.000192170844,70.3751942,61.5234116,0.00152398116,0.000433319344,0.573663888,0.424378811,0.956867166,0.573663888
1024.09126,0.366387168,0.0345001262,378.241095,298.457001,515.339269,79.0642003,357.644305,333.777058,2.4920514,-0.0172226364,628.203304,0.12691386,357.644305,79.0642003,1245.24368,0.263020254,0.719957994,0.0133918558,0.00362989626,79.0642003,61.8489874,0.00112764989,0.000393719213,0.500310859,0.498167772,0.649807256,0.500310859
1146.16316,0.332709239,0.0311466761,204.671911,292.376827,518.188339,61.1936134,312.426289,310.426289,2.48883123,-0.00162455348,617.063002,0.105560166,312.426289,61.1936134,1198.3711,0.284551458,0.712018923,0.00286441169,0.000565207711,61.1936134,71.9555407,0.00120371177,0.000354321463,0.511726924,0.486715043,0.914726244,0.511726924
812.282192,0.432391761,0.00815837327,313.77622,319.988184,522.878728,55.8397229,295.658931,293.658931,1.92274488,-0.000871523306,616.165211,0.089753029,295.658931,55.8397229,1027.12383,0.31121138,0.686527243,0.00217248393,8.88930797e-05,55.8397229,35.8877197,0.00133953594,0.000335223321,0.816212886,0.182112354,0.929214236,0.816212886
1310.67891,0.431350468,0.024828392,327.248876,315.846099,513.273586,50.6928613,333.851488,295.900494,2.69350111,-0.0272827108,608.015981,0.082631729,333.851488,50.6928613,1481.41131,0.350055864,0.638968255,0.00905283782,0.00192304319,50.6928613,63.0828087,0.00108446216,0.000242628796,0.52797047,0.470702439,0.712930555,0.52797047
1441.88245,0.37557238,0.0104393423,8.71827839,298.785848,529.008689,58.3749291,322.4942,320.4942,2.72866328,-0.00109581033,619.311531,0.0726389846,322.4942,58.3749291,1326.7115,0.378477087,0.614551067,0.00632745935,0.000644386545,58.3749291,45.2166691,0.00143841327,0.000280301608,0.684295543,0.313985742,0.786591068,0.684295543
1376.85158,0.410434295,0.02082068,368.500135,302.373332,512.964838,70.2356949,314.89803,308.872772,3.01751913,-0.00574321097,623.417514,0.102437426,314.89803,70.2356949,1548.99309,0.327369328,0.668673688,0.00355530959,0.000401674452,70.2356949,80.5823982,0.00156568642,0.000378100708,0.650029895,0.348026318,0.904865624,0.650029895
905.64459,0.442385374,0.0129688607,257.518366,296.016858,483.878593,66.6814058,352.524272,312.452411,1.77632501,-0.0176739946,614.391417,0.113488685,352.524272,66.6814058,1036.83272,0.342514704,0.636386352,0.0191663157,0.00193262789,66.6814058,35.3931284,0.00126902792,0.000298318263,0.723199376,0.275233278,0.56294488,0.723199376
1216.42092,0.378202222,0.00353123873,67.5608092,309.079553,494.986683,62.4392395,338.791415,285.541095,1.95121873,-0.0219055289,614.324148,0.0996819263,338.791415,62.4392395,1159.95711,0.357040134,0.627528278,0.0149507885,0.000480799848,62.4392395,32.3066648,0.00132716263,0.000288416435,0.882688001,0.11569642,0.621834723,0.882688001
1232.73927,0.314131069,0.00841971917,175.244514,296.511607,502.868017,64.2767807,304.180718,293.693192,2.36815968,-0.00700474835,616.719744,0.124105592,304.180718,64.2767807,1257.15506,0.269746967,0.727216185,0.00290608329,0.000130764958,64.2767807,54.7110009,0.00126262695,0.00039354101,0.811636836,0.186706996,0.923980776,0.811636836
904.593525,0.348829925,0.0225307306,209.398388,300.089162,505.702473,53.7338126,358.510934,301.568604,1.87601585,-0.0187908962,608.416023,0.109104586,358.510934,53.7338126,1016.27913,0.27659552,0.697838058,0.0199310855,0.00563533674,53.7338126,28.8570333,0.000802669531,0.000258659077,0.491122164,0.507816508,0.411652729,0.491122164
910.664384,0.340584461,0.0386634564,212.926448,302.825384,534.096206,79.1167086,341.987636,293.597195,2.14150881,-0.0322609698,633.014204,0.108062882,341.987636,79.1167086,996.536818,0.27752551,0.713636879,0.00675099056,0.00208662041,79.1167086,60.0208485,0.00128567817,0.000411038364,0.446327771,0.551975513,0.799275158,0.446327771
1088.07914,0.27289097,0.0269857802,322.770877,300.570611,509.922934,53.8559369,314.240035,296.442124,2.42420127,-0.0131501613,606.686701,0.138559508,314.240035,53.8559369,1263.68542,0.202373605,0.793119779,0.00386685481,0.000639761739,53.8559369,64.8804891,0.000745124906,0.000344796525,0.558805396,0.440104682,0.881228879,0.558805396
1097.59467,0.448843891,0.0118269449,215.490444,312.900531,539.862704,53.4597847,348.238009,337.371434,2.46372918,-0.0026696431,618.664734,0.0631220906,348.238009,53.4597847,1230.25363,0.375148795,0.605774658,0.0158694885,0.00320705896,53.4597847,20.637462,0.00113793129,0.000230864907,0.56080141,0.437829794,0.372174574,0.56080141
907.703042,0.414078862,0.0393681536,204.79017,291.453912,486.534613,58.8101024,326.668957,324.668957,1.76401963,-0.00159416373,607.03134,0.10745493,326.668957,58.8101024,961.990331,0.348633103,0.644602623,0.00552414495,0.00124012855,58.8101024,69.7267233,0.00130350339,0.000291542029,0.503019549,0.495385405,0.868422214,0.503019549
1468.0789,0.299125944,0.0356573703,349.502025,306.934668,500.223832,59.8269901,344.822509,324.998177,2.90322437,-0.0205639175,609.908355,0.136864269,344.822509,59.8269901,1606.57373,0.235883283,0.750577392,0.0105749412,0.00296438316,59.8269901,90.8019104,0.0008145004,0.00032378251,0.474805199,0.524056518,0.717326522,0.474805199
1420.48933,0.398578405,0.0100203887,395.401198,294.172634,480.985056,74.5431644,301.790236,298.580711,2.75077284,-0.00339279944,619.385536,0.132805771,301.790236,74.5431644,1579.64074,0.310727467,0.686902971,0.00228315551,8.64071705e-05,74.5431644,85.866809,0.00171331562,0.000435611415,0.833673981,0.164177092,0.952034925,0.833673981
885.213029,0.410306298,0.0226376643,294.810333,303.330009,479.054338,68.845025,344.269026,280.293417,1.70470456,-0.0405337784,614.18213,0.131677496,344.269026,68.845025,1030.92499,0.305858297,0.680073612,0.0124210801,0.00164701052,68.845025,53.4456039,0.00121872222,0.00033821992,0.65526776,0.343175298,0.732256526,0.65526776
1115.03318,0.352998405,0.0317752129,91.5657559,316.245317,479.172503,61.8408257,349.901588,302.417842,1.62195313,-0.035346183,607.994817,0.118839804,349.901588,61.8408257,1048.06316,0.330852365,0.652625859,0.0131847275,0.00333704878,61.8408257,64.983904,0.00115142911,0.000286145843,0.507164145,0.49139828,0.704582545,0.507164145
833.054824,0.425578465,0.00431878572,360.365308,301.036602,490.152192,57.1893646,320.842616,318.842616,1.84720482,-0.000970897829,608.883134,0.119703721,320.842616,57.1893646,1071.1749,0.291316282,0.700542196,0.00796564958,0.000175872679,57.1893646,37.3680688,0.00109510831,0.000315038547,0.907351665,0.0912381877,0.798942302,0.907351665
959.729213,0.357855728,0.0273077156,227.933265,303.375115,511.96519,58.9450477,316.3567,284.787072,2.03740963,-0.0207373882,614.123462,0.106351321,316.3567,58.9450477,1056.59326,0.290416174,0.705038568,0.00389222086,0.000653037326,58.9450477,58.0176457,0.00115547775,0.000332622741,0.558679892,0.439832008,0.887408466,0.558679892
1296.66525,0.256237732,0.0314421168,109.843967,300.370921,477.781476,63.5374123,331.848165,310.784411,2.04318302,-0.0208267445,607.051269,0.164773176,331.848165,63.5374123,1211.31466,0.229032873,0.762774669,0.0068371546,0.00135530367,63.5374123,85.7012799,0.000899020218,0.000365664915,0.54217036,0.456564955,0.848722302,0.54217036
1024.19064,0.353118117,0.0227376244,342.127312,311.784121,476.205765,70.6430998,319.850794,317.850794,1.87225746,-0.00178498858,613.915533,0.156067042,319.850794,70.6430998,1179.65762,0.258658015,0.736190926,0.00469353604,0.000457523439,70.6430998,73.773835,0.00120806739,0.000410537928,0.690034389,0.308347005,0.901905619,0.690034389
878.307746,0.344389788,0.00831173411,227.708599,292.534763,492.778,74.7822301,316.280245,314.280245,1.79501795,-0.00114662383,621.633166,0.14104266,316.280245,74.7822301,975.315883,0.266330714,0.728882661,0.0046036728,0.000182951803,74.7822301,45.3752338,0.0013449689,0.000436395749,0.841264631,0.156954005,0.894754805,0.841264631
1593.84735,0.42610776,0.0275600566,34.2334888,293.959486,478.062858,60.3387701,321.357061,307.57818,2.44606099,-0.0156334639,605.076263,0.091549668,321.357061,60.3387701,1405.31283,0.438908604,0.55548177,0.00479450325,0.000815122791,60.3387701,98.4159638,0.00173559119,0.000263035048,0.563305426,0.434695948,0.891633839,0.563305426
1283.39853,0.305463695,0.0335138669,73.4812686,308.138308,512.366746,66.000261,312.213928,288.898601,2.27851615,-0.0214253182,618.713444,0.110986735,312.213928,66.000261,1186.81566,0.293567049,0.703381762,0.00250811727,0.000543071852,66.000261,83.0435132,0.00134114535,0.000377845957,0.488101227,0.510179781,0.931586959,0.488101227
855.640444,0.377230115,0.0275670266,243.078748,301.275704,531.359985,69.2012239,321.803299,292.715512,2.07733832,-0.0166929266,627.02717,0.0980162449,321.803299,69.2012239,984.948465,0.295516792,0.699595153,0.00413162893,0.000756425601,69.2012239,50.4966656,0.00133674455,0.000379278583,0.545928907,0.452355069,0.87137094,0.545928907
1072.83225,0.426209069,0.013471674,59.6778139,309.681415,493.759467,61.6854281,345.354222,312.769864,1.70652337,-0.0149748851,611.695025,0.08759504,345.354222,61.6854281,1014.6155,0.411133839,0.572326139,0.0146742894,0.00186573206,61.6854281,37.7887567,0.00145982006,0.000254103867,0.665916163,0.332369913,0.628272622,0.665916163
1580.33055,0.427921857,0.0188921302,177.138213,290.597742,517.698349,72.84894,343.425519,309.941356,3.2501614,-0.0269150943,625.729627,0.0842888495,343.425519,72.84894,1575.59404,0.392959113,0.59490682,0.0103880095,0.00174605695,72.84894,67.8727018,0.00166395494,0.000313965736,0.598675467,0.399346612,0.712859708,0.598675467
1107.52778,0.267102935,0.0230029304,266.95202,312.150636,527.708711,61.2264468,303.580514,301.580514,2.45861114,-0.00136906318,617.913705,0.126231484,303.580514,61.2264468,1239.88697,0.208426851,0.789161028,0.00211436753,0.000297753485,61.2264468,59.9082436,0.000932933663,0.00040785533,0.579564907,0.419094304,0.929796041,0.579564907
886.418299,0.276822709,0.02914817,275.534476,316.373303,528.290713,74.9045049,352.901123,282.371505,2.06071579,-0.0355550555,626.830531,0.140515292,352.901123,74.9045049,1048.37891,0.201133093,0.783835599,0.011831997,0.003199311,74.9045049,44.614379,0.000835582516,0.000412250255,0.494802956,0.503949211,0.640240467,0.494802956
1087.68613,0.274207051,0.0200498226,187.500043,318.726673,473.200804,65.8464262,318.498256,295.372549,1.64043285,-0.0186897638,608.528927,0.173693802,318.498256,65.8464262,1103.5812,0.223255168,0.771570655,0.00470902438,0.000465152456,65.8464262,67.9962063,0.000979690368,0.000403187829,0.685444054,0.313173068,0.899684348,0.685444054
1217.45402,0.380313438,0.0125917494,192.275859,302.105418,527.224306,57.8007071,301.839615,299.56528,2.60030561,-0.00136497663,618.637677,0.0836086967,301.839615,57.8007071,1281.61588,0.331012128,0.666303586,0.00248190833,0.00020237754,57.8007071,50.6899792,0.00141476957,0.000327572298,0.700950264,0.297307394,0.917832906,0.700950264
1064.65965,0.329488442,0.0150356077,37.7244309,312.768897,497.840672,67.0881597,320.9412,312.751,1.67128604,-0.00495546789,617.583315,0.11290436,320.9412,67.0881597,973.005599,0.319747685,0.674562667,0.00517904216,0.000510605951,67.0881597,50.1663511,0.00140922668,0.000355726312,0.689044086,0.309190961,0.872766025,0.689044086
1254.71031,0.301695217,0.0310592068,349.625364,296.774094,537.775517,50.6027781,327.465172,325.465172,3.16739251,-0.0014431268,613.228479,0.096557185,327.465172,50.6027781,1466.56775,0.233157345,0.759395315,0.005741912,0.00170542832,50.6027781,64.6663878,0.000746750553,0.000294649991,0.434999763,0.563958836,0.769610769,0.434999763
1145.99512,0.386414156,0.0337885415,378.387448,294.677317,499.603383,55.976162,342.228565,282.818148,2.54480133,-0.0471204445,608.288045,0.112689384,342.228565,55.976162,1354.14006,0.290117511,0.696388942,0.0108042671,0.00268928009,55.976162,70.4383192,0.000949733588,0.000283552995,0.500744583,0.498022131,0.706816115,0.500744583
1153.86318,0.266229658,0.0153818053,315.660917,316.357297,479.330006,70.6686887,308.690448,286.210575,2.00215215,-0.0194499846,612.149335,0.190558134,308.690448,70.6686887,1280.24286,0.194169761,0.80256107,0.00307038933,0.000198779987,70.6686887,72.2051404,0.000970863084,0.000468418592,0.75627863,0.242282088,0.93284976,0.75627863
1577.57199,0.417762543,0.0393523126,365.573989,295.241863,514.665063,62.9255179,340.131812,305.936664,3.48517572,-0.0399464161,617.26964,0.0912241191,340.131812,62.9255179,1718.23723,0.348492914,0.641204154,0.00788017081,0.00242276171,62.9255179,104.666155,0.00129640062,0.000295618454,0.445046419,0.553361562,0.774788589,0.445046419
1307.16678,0.321387835,0.00920978748,14.398895,302.409825,480.745442,51.9322459,300.583589,292.025684,1.92145053,-0.00584498939,601.86611,0.114281294,300.583589,51.9322459,1168.99022,0.318246784,0.678689626,0.00291585413,0.000147736204,51.9322459,56.5545904,0.00123230203,0.000301449872,0.788650812,0.209815436,0.929002822,0.788650812
1108.03608,0.26021441,0.0313866144,71.4915155,301.286914,505.781534,64.0581319,304.445941,290.639427,1.9783502,-0.0109510636,614.573839,0.134172506,304.445941,64.0581319,1030.87403,0.242086848,0.755691773,0.00187684514,0.000344533732,64.0581319,71.2824694,0.00112736241,0.000407093138,0.515565182,0.482900363,0.949986729,0.515565182
1513.996,0.349321696,0.0215882539,53.5160912,303.195519,485.654372,77.7009988,336.518518,311.261876,2.33828324,-0.0254704884,621.343543,0.120652122,336.518518,77.7009988,1355.3522,0.343029955,0.648027393,0.00783141629,0.00111123616,77.7009988,84.5409177,0.00160584273,0.000373604677,0.629223827,0.368796726,0.833655969,0.629223827
1149.80523,0.338256285,0.00372240609,269.778205,301.954039,493.716715,55.8240842,300.152477,298.152477,2.22707937,-0.00123348445,608.128923,0.125138202,300.152477,55.8240842,1273.20151,0.267203805,0.729670606,0.00307075854,5.48297729e-05,55.8240842,49.0422135,0.00111538661,0.000349048151,0.91268641,0.0858491557,0.919669079,0.91268641
1501.9281,0.381930109,0.0383084157,82.3660016,297.824551,525.478785,50.8347939,298.750555,290.883909,2.95929202,-0.00805522052,610.053475,0.0706165961,298.750555,50.8347939,1407.55901,0.37865878,0.61957206,0.00138473119,0.000384428521,50.8347939,95.7192665,0.00145292823,0.000271584949,0.402832353,0.595443134,0.951883695,0.402832353
1472.62355,0.447567743,0.0300693659,21.350328,292.52669,477.444188,62.8419162,304.83345,302.83345,2.25497727,-0.00224711367,605.585811,0.0873578638,304.83345,62.8419162,1279.82727,0.469836364,0.527736633,0.00209759898,0.000329403884,62.8419162,98.9916834,0.00214104645,0.00027843006,0.554520309,0.443060214,0.953374737,0.554520309
1427.66985,0.289094075,0.0169292594,21.6327292,292.769938,495.863657,57.9637184,314.294734,312.294734,2.40273885,-0.00160780528,609.581528,0.120000181,314.294734,57.9637184,1282.43639,0.283154044,0.712178899,0.00419631597,0.0004707411,57.9637184,67.810626,0.00112169896,0.000333149867,0.651022953,0.347522198,0.891343645,0.651022953
1493.64624,0.300337215,0.0332300093,80.3411157,317.620627,504.789271,74.4920774,294.378761,292.378761,2.42867659,-0.00231162045,622.505124,0.124408398,294.378761,74.4920774,1358.24553,0.289059589,0.709804576,0.000975243906,0.000160591382,74.4920774,104.123219,0.00167450258,0.000465090227,0.523271202,0.474589205,0.976265235,0.523271202
1279.99294,0.320361846,0.0208749655,25.2965772,292.699649,473.467782,66.2392087,300.937576,298.937576,1.92411063,-0.00182830159,610.800893,0.131214523,300.937576,66.2392087,1119.39144,0.318148076,0.679714699,0.00194640388,0.000190821375,66.2392087,78.2861843,0.00156761985,0.000384475591,0.659467032,0.338580872,0.95950656,0.659467032
1482.20533,0.292651384,0.012891211,77.7012116,296.539505,481.196733,59.2419462,313.569566,282.280543,2.34808895,-0.0267257907,607.335015,0.136088862,313.569566,59.2419462,1370.22397,0.273428741,0.721737862,0.00450128775,0.00033210945,59.2419462,71.6201998,0.0011119574,0.000346083862,0.738107648,0.26043431,0.895516719,0.738107648
1051.26223,0.269841861,0.0241266872,347.33448,309.491859,510.038296,67.8722247,296.881472,281.636426,2.32803307,-0.011902586,616.947381,0.158556627,296.881472,67.8722247,1240.22115,0.19240744,0.805960429,0.00147307621,0.000159054507,67.8722247,68.4185975,0.000998252197,0.000475684995,0.630698993,0.367827069,0.959381904,0.630698993
1007.46842,0.376788688,0.0328712555,350.860305,296.75496,527.161175,52.9505222,306.362416,280.250068,2.56052284,-0.0186631916,613.172952,0.0928282119,306.362416,52.9505222,1222.94265,0.281530276,0.715579815,0.00240789213,0.000482017213,52.9505222,64.9103947,0.00107043242,0.000316033916,0.497503156,0.501110378,0.916433188,0.497503156
1545.362,0.333176661,0.0228374257,380.610357,303.250007,507.758529,71.2587217,291.5511,289.5511,3.23732462,-0.00228374947,621.792455,0.1281658,291.5511,71.2587217,1694.52061,0.264818166,0.733998567,0.00107848882,0.000104778162,71.2587217,99.4721002,0.00149678418,0.000466170648,0.645028102,0.353008943,0.972306009,0.645028102
1395.31347,0.421794604,0.0365173236,159.493536,304.214254,499.248038,73.2202724,358.061062,290.040457,2.49101289,-0.0637293795,619.883221,0.0959477283,358.061062,73.2202724,1358.40645,0.391589364,0.590659696,0.0134298529,0.00432108692,73.2202724,83.4632328,0.00155174161,0.000298746546,0.457991654,0.540157858,0.67693234,0.457991654
907.224063,0.338179038,0.0266268728,140.122811,306.397601,521.172187,74.8172088,347.459414,291.412547,1.85214833,-0.0294605583,627.782739,0.109483515,347.459414,74.8172088,934.181811,0.292402248,0.694927992,0.0102576778,0.00241208184,74.8172088,45.9850676,0.00124607515,0.000371602608,0.522070817,0.476311505,0.714720553,0.522070817
1467.22785,0.299034862,0.0216706103,119.191547,295.192615,519.023036,78.2741321,292.794486,283.213439,2.90300493,-0.00902300322,629.334807,0.119878653,292.794486,78.2741321,1398.20984,0.276077439,0.722806898,0.00100436431,0.000111298662,78.2741321,83.0154963,0.00169913195,0.000501327965,0.616664625,0.381134915,0.973300546,0.616664625
1010.47017,0.283016634,0.0178437891,85.1318447,290.486045,528.981404,76.7191488,354.525279,311.186046,2.13276703,-0.0178330935,630.908505,0.117348685,354.525279,76.7191488,993.562838,0.25401821,0.729152838,0.0139513543,0.00287759763,76.7191488,34.9204526,0.00107246667,0.000390746617,0.564076709,0.434460077,0.58695438,0.564076709
1116.90379,0.409946404,0.0318047474,203.74762,304.87178,510.50244,68.0222017,315.904208,313.904208,2.23478945,-0.00171157287,620.237544,0.09526747,315.904208,68.0222017,1158.4478,0.3574845,0.638778365,0.00315306,0.00058407475,68.0222017,74.9632428,0.00164581563,0.000348400819,0.533161661,0.464844123,0.916262262,0.533161661
1548.76006,0.414620721,0.00671575053,260.966993,307.560204,503.743921,53.8824834,303.456424,301.456424,2.91567023,-0.00153241733,609.390052,0.0892708859,303.456424,53.8824834,1633.07137,0.358058671,0.638373628,0.00343601949,0.000131681063,53.8824834,62.0054382,0.00141159735,0.000290507933,0.83402131,0.164276584,0.902115079,0.83402131
1159.86544,0.415252842,0.0179836341,308.871429,314.160923,534.469655,64.6477597,299.260737,297.260737,2.6892882,-0.00135904589,625.586678,0.0835088815,299.260737,64.6477597,1329.72801,0.331888843,0.666134081,0.00179290539,0.000184170082,64.6477597,58.5668484,0.00161396543,0.000370490116,0.646046811,0.351968734,0.940725581,0.646046811
928.46864,0.295133977,0.0045520039,376.111716,291.445003,478.673538,60.2613095,326.936804,300.669314,1.9688375,-0.0141907117,605.153261,0.180413361,326.936804,60.2613095,1163.67927,0.192969213,0.796990326,0.00980751598,0.00023294476,60.2613095,42.0263932,0.000738184107,0.000368988738,0.904777687,0.0941151401,0.769146122,0.904777687
1531.6607,0.345359944,0.000727462302,135.066934,301.756506,497.416273,65.7856279,314.660193,305.167597,2.66057553,-0.00653122436,617.727676,0.113391792,314.660193,65.7856279,1494.05116,0.313857187,0.680470313,0.00564763628,2.48630016e-05,65.7856279,52.7137954,0.00140798323,0.000360738552,0.977798699,0.0204325796,0.859325287,0.977798699
1173.95802,0.284836228,0.00846133668,261.954547,293.12891,505.127824,70.4144727,324.136979,296.131517,2.47347158,-0.017545243,620.07496,0.147974094,324.136979,70.4144727,1286.49621,0.221418925,0.771561846,0.00667206613,0.000347162622,70.4144727,50.4554939,0.00100553987,0.000421836209,0.810552848,0.188019776,0.82652561,0.810552848
1375.58783,0.261655649,0.000701468545,174.513055,297.664508,487.871438,55.9082835,333.521811,324.051838,2.40095198,-0.00438624688,605.36329,0.151587947,333.521811,55.9082835,1406.57017,0.217083844,0.767876618,0.0149505099,8.90280426e-05,55.9082835,34.4085098,0.000743028416,0.000321957247,0.974530952,0.0244040619,0.614579955,0.974530952
951.85324,0.402796117,0.00994688338,104.188604,319.824911,508.56838,73.6895794,307.006484,305.006484,1.64620497,-0.0010682046,625.081067,0.0961307445,307.006484,73.6895794,938.686693,0.36909132,0.627941888,0.00281369329,0.000153099135,73.6895794,43.6415603,0.00194499928,0.000384894157,0.784014568,0.213655538,0.928339499,0.784014568
1378.94432,0.263669826,0.015966111,67.949328,302.943129,533.397123,55.500128,319.584323,308.80684,2.73300655,-0.00636729091,617.051176,0.100220382,319.584323,55.500128,1323.14917,0.247214051,0.747003559,0.00501326347,0.000769126582,55.500128,50.8670215,0.000908535483,0.000327614105,0.585948075,0.412815775,0.817960296,0.585948075
1171.81993,0.252403677,0.0153327181,163.396421,290.998493,472.880238,73.1028284,306.341837,304.341837,1.97086001,-0.00171680066,613.07699,0.189746117,306.341837,73.1028284,1151.99192,0.207963818,0.789241902,0.00262009108,0.000174189271,73.1028284,70.9813787,0.00109179978,0.00048126887,0.748128608,0.250298323,0.946218072,0.748128608
1482.07708,0.304649163,0.0167554707,297.379187,296.312879,472.399997,50.9235727,356.331313,299.277745,2.55084159,-0.0314645333,597.367493,0.147945023,356.331313,50.9235727,1599.51257,0.240500387,0.731159919,0.0241429352,0.00419675889,50.9235727,46.3453379,0.000668227785,0.00025859528,0.608092523,0.390980654,0.42189519,0.608092523
818.377441,0.282293328,0.0181146073,243.855162,299.329917,514.766049,73.3681283,349.340717,314.062137,1.87380625,-0.0146724194,623.138874,0.149679727,349.340717,73.3681283,958.52573,0.20491239,0.77954373,0.013466949,0.00207693143,73.3681283,34.5481059,0.000848396733,0.000406249562,0.627269308,0.371476046,0.626701932,0.627269308
1148.53233,0.339176982,0.0282421523,214.442125,319.776851,534.398008,62.2373244,348.96194,282.559749,2.43802165,-0.0371945659,622.709893,0.0931232166,348.96194,62.2373244,1239.86874,0.284891746,0.700406935,0.0111103295,0.00359098997,62.2373244,50.5523493,0.00100245237,0.000310017417,0.445109525,0.553578005,0.620269846,0.445109525
1508.68531,0.330761981,0.0129376495,96.5780243,302.469149,498.163885,66.1761898,313.937185,309.452364,2.56778535,-0.00384847799,617.160243,0.11480921,313.937185,66.1761898,1419.93505,0.311017332,0.68462261,0.00404619795,0.000313860175,66.1761898,70.7450796,0.00140970396,0.00036616498,0.728619788,0.269604343,0.899717621,0.728619788
1528.52988,0.394522023,0.0341218622,63.6398689,292.943356,537.853498,55.4607279,328.502043,303.168193,3.19639514,-0.0223054116,617.648087,0.0636399885,328.502043,55.4607279,1434.2743,0.393613592,0.599745386,0.00486744376,0.00177357829,55.4607279,81.1406936,0.00137371331,0.000254063464,0.38693441,0.611437813,0.818089451,0.38693441
